title,author,isbn13,publication_date,publisher,authorID,publisherID
Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Joe Yamazaki,9781591163558,2004-09-07 00:00:00.000,Viz Media,104187,3067
Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Walden Wong,9781591163558,2004-09-07 00:00:00.000,Viz Media,108916,3067
Nausicaä of the Valley of the Wind  Vol. 7 (Nausicaä of the Valley of the Wind  #7),Izumi Evers,9781591163558,2004-09-07 00:00:00.000,Viz Media,103525,3067
Nausicaä De La Vallée Du Vent  Tome 4,Hayao Miyazaki,9782723433921,2001-06-12 00:00:00.000,Glénat,103235,1766
Nausicaä de la vallée du vent  tome 3,Hayao Miyazaki,9782723433914,2001-02-20 00:00:00.000,Glénat,103235,1766
Homer's Daughter,Robert Graves,9780897330596,2005-08-30 00:00:00.000,Academy Chicago Publishers,107481,1027
Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer,9780801870569,2002-04-17 00:00:00.000,Johns Hopkins University Press,109079,2048
Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,Gordon A. Craig,9780801870569,2002-04-17 00:00:00.000,Johns Hopkins University Press,103047,2048
This Is Berlin: Reporting from Nazi Germany 1938-40,William L. Shirer,9781585672790,2002-05-30 00:00:00.000,Overlook TP,109079,2417
This Is Berlin: Reporting from Nazi Germany 1938-40,John Keegan,9781585672790,2002-05-30 00:00:00.000,Overlook TP,104342,2417
This Is Berlin: Reporting from Nazi Germany 1938-40,Inga Shirer Dean,9781585672790,2002-05-30 00:00:00.000,Overlook TP,103473,2417
The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,9781841581224,2008-03-05 00:00:00.000,Birlinn,109079,1260
Something Borrowed (Darcy & Rachel  #1),Emily Giffin,9780312321192,2005-04-01 00:00:00.000,St. Martin's Griffin,102460,2859
Something Borrowed  Something Blue,Elaine Barbieri,9780843947250,2000-06-01 00:00:00.000,Leisure Books,102322,2120
Something Borrowed  Something Blue,Constance O'Banyon,9780843947250,2000-06-01 00:00:00.000,Leisure Books,101485,2120
Something Borrowed  Something Blue,Evelyn Rogers,9780843947250,2000-06-01 00:00:00.000,Leisure Books,102594,2120
Something Borrowed  Something Blue,Bobbi Smith,9780843947250,2000-06-01 00:00:00.000,Leisure Books,100858,2120
The Complete Plays,Anton Chekhov,9780393048858,2006-01-03 00:00:00.000,W. W. Norton & Company,100522,3124
The Complete Plays,Laurence Senelick,9780393048858,2006-01-03 00:00:00.000,W. W. Norton & Company,105105,3124
Anton Chekhov's Selected Plays,Anton Chekhov,9780393924657,2004-10-25 00:00:00.000,W. W. Norton & Company,100522,3124
Anton Chekhov's Selected Plays,Laurence Senelick,9780393924657,2004-10-25 00:00:00.000,W. W. Norton & Company,105105,3124
The Silence of the Lambs,Yvonne Tasker,9780851708713,2002-03-29 00:00:00.000,British Film Institute,109173,1320
A Faith Like Mine,Laura Buller,9780756611774,2005-08-15 00:00:00.000,DK Children,105062,1487
A Faith Like Mine,D.K. Publishing,9780756611774,2005-08-15 00:00:00.000,DK Children,101544,1487
Speaks the Nightbird (Matthew Corbett  #1),Robert R. McCammon,9781880216620,2002-09-01 00:00:00.000,River City Publishing,107542,2682
The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,Paul Glovinsky,9780399532979,2006-12-05 00:00:00.000,TarcherPerigee,106718,2913
The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,Art Spielman,9780399532979,2006-12-05 00:00:00.000,TarcherPerigee,100560,2913
Cognitive Behavioral Treatment of Insomnia: A Session-By-Session Guide,Michael L. Perlis,9780387222523,2005-06-01 00:00:00.000,Springer,106117,2854
Cognitive Behavioral Treatment of Insomnia: A Session-By-Session Guide,Carla Jungquist,9780387222523,2005-06-01 00:00:00.000,Springer,101058,2854
Cognitive Behavioral Treatment of Insomnia: A Session-By-Session Guide,Michael T. Smith,9780387222523,2005-06-01 00:00:00.000,Springer,106171,2854
Healing Therapies for Overcoming Insomnia,Peter  Van Houten,0798499100096,2005-02-23 00:00:00.000,Crystal Clarity Publishers,106806,1471
Healing Therapies for Overcoming Insomnia,Rich McCord,0798499100096,2005-02-23 00:00:00.000,Crystal Clarity Publishers,107214,1471
The Attraction,Douglas Clegg,9780843954111,2006-04-01 00:00:00.000,Leisure Books,102145,2120
Nightmare House (Harrow House  #1),Douglas Clegg,9780843951776,2004-05-01 00:00:00.000,Leisure Books,102145,2120
The Abandoned (Harrow House  #4),Douglas Clegg,9780843954104,2005-05-01 00:00:00.000,Leisure Books,102145,2120
Mischief (Harrow House  #2),Douglas Clegg,9780843947663,2000-09-01 00:00:00.000,Leisure Books,102145,2120
Purity (Dark Coming of Age  #1),Douglas Clegg,9781881475712,2000-06-02 00:00:00.000,Cemetery Dance Publications,102145,1364
The Hour Before Dark,Douglas Clegg,9780843951424,2003-09-01 00:00:00.000,Leisure Books,102145,2120
The Sisters: The Saga of the Mitford Family,Mary S. Lovell,9780393324143,2003-05-20 00:00:00.000,W.W. Norton & Company,105861,3128
Soldiers of Salamis,Javier Cercas,9781582344720,2005-01-10 00:00:00.000,Bloomsbury USA,103885,1290
Soldiers of Salamis,Anne McLean,9781582344720,2005-01-10 00:00:00.000,Bloomsbury USA,100457,1290
El coronel no tiene quien le escriba,Gabriel García Márquez,9780307350435,2006-02-07 00:00:00.000,Plaza & Janés,102794,2542
Noticia de un secuestro,Gabriel García Márquez,9780307350503,2006-02-07 00:00:00.000,Plaza y Janes,102794,2545
Ojos de perro azul,Gabriel García Márquez,9780307350510,2006-02-07 00:00:00.000,Plaza y Janes,102794,2545
The General in His Labyrinth,Gabriel García Márquez,9781400043330,2004-10-26 00:00:00.000,Everyman's Library,102794,1646
The General in His Labyrinth,Edith Grossman,9781400043330,2004-10-26 00:00:00.000,Everyman's Library,102235,1646
La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,9780307350367,2006-02-07 00:00:00.000,Plaza y Janés,102794,2546
The Autumn of the Patriarch,Gabriel García Márquez,9780060882860,2006-03-14 00:00:00.000,Harper Perennial Modern Classics,102794,1875
The Autumn of the Patriarch,Gregory Rabassa,9780060882860,2006-03-14 00:00:00.000,Harper Perennial Modern Classics,103108,1875
Cien años de soledad,Gabriel García Márquez,9780307350275,2006-02-07 00:00:00.000,Plaza y Janes,102794,2545
Relato de un náufrago,Gabriel García Márquez,9780307350404,2006-02-07 00:00:00.000,Plaza y Janes,102794,2545
The Stranger from Paradise: A Biography of William Blake,G.E. Bentley Jr.,9780300100303,2003-04-10 00:00:00.000,Paul Mellon Centre BA,102784,2447
Complete Tales and Poems,Edgar Allan Poe,9780785814535,2009-11-29 00:00:00.000,Castle Books,102229,1359
The Edgar Allan Poe Audio Collection,Edgar Allan Poe,9780694524198,2000-10-01 00:00:00.000,Harper Audio,102229,1865
Complete Poems (Library of Classic Poets),Edgar Allan Poe,9780517082454,2001-03-20 00:00:00.000,Gramercy,102229,1779
Edgar Allan Poe A to Z,Dawn B. Sova,9780816041619,2001-04-01 00:00:00.000,Checkmark Books,101892,1379
Last Words: The Final Journals,William S. Burroughs,9780802137784,2001-01-03 00:00:00.000,Grove Press,109102,1803
Last Words: The Final Journals,James Grauerholz,9780802137784,2001-01-03 00:00:00.000,Grove Press,103704,1803
Cities of the Red Night,William S. Burroughs,9780312278465,2001-05-04 00:00:00.000,Picador,109102,2524
William S. Burroughs  Throbbing Gristle  Brion Gysin,V. Vale,9781889307152,2008-01-10 00:00:00.000,Re,108801,2655
William S. Burroughs  Throbbing Gristle  Brion Gysin,Andrea Juno,9781889307152,2008-01-10 00:00:00.000,Re,100316,2655
William S. Burroughs  Throbbing Gristle  Brion Gysin,William S. Burroughs,9781889307152,2008-01-10 00:00:00.000,Re,109102,2655
William S. Burroughs  Throbbing Gristle  Brion Gysin,Throbbing Gristle,9781889307152,2008-01-10 00:00:00.000,Re,108622,2655
William S. Burroughs  Throbbing Gristle  Brion Gysin,Brion Gysin,9781889307152,2008-01-10 00:00:00.000,Re,100949,2655
Burroughs Live: The Collected Interviews  1960-1997,William S. Burroughs,9781584350101,2001-12-07 00:00:00.000,Semiotext(e),109102,2771
Burroughs Live: The Collected Interviews  1960-1997,Sylvère Lotringer,9781584350101,2001-12-07 00:00:00.000,Semiotext(e),108438,2771
Trainspotting,Murray Smith,9780851708706,2002-03-29 00:00:00.000,British Film Institute,106323,1320
Ecstasy,Irvine Welsh,9782020416405,2000-06-10 00:00:00.000,Points,103489,2560
Ecstasy,Alain Defossé,9782020416405,2000-06-10 00:00:00.000,Points,100099,2560
The Female Brain,Louann Brizendine,9780767920094,2006-08-01 00:00:00.000,Morgan Road Books,105362,2285
Soldados de Salamina,Javier Cercas,9788483101612,2001-09-01 00:00:00.000,Tusquets,103885,3008
Rule #1: The Simple Strategy for Successful Investing in Only 15 Minutes a Week!,Phil Town,9780307336132,2006-03-21 00:00:00.000,Crown Business,106932,1464
"Dirty Italian: Everyday Slang from ""What's Up?"" to ""F*%# Off!""",Gabrielle Ann Euvino,9781569755662,2006-10-28 00:00:00.000,Ulysses Press,102798,3022
"Dirty Italian: Everyday Slang from ""What's Up?"" to ""F*%# Off!""",Lindsay Mack,9781569755662,2006-10-28 00:00:00.000,Ulysses Press,105279,3022
The Discovery (Dive  #1),Gordon Korman,9780439507226,2003-06-01 00:00:00.000,Apple Paperbacks (Scholastic),103053,1098
The Abduction (Kidnapped  #1),Gordon Korman,9780439847773,2006-05-01 00:00:00.000,Scholastic Books,103053,2750
The Fugitive Factor (On The Run  #2),Gordon Korman,9780439651370,2005-06-01 00:00:00.000,Scholastic,103053,2747
Chasing The Falconers (On The Run  #1),Gordon Korman,9780439651363,2005-04-01 00:00:00.000,Scholastic  Inc.,103053,2748
The Contest (Everest Trilogy),Gordon Korman,9780613589451,2002-08-01 00:00:00.000,Turtleback Books,103053,3005
No More Dead Dogs,Gordon Korman,9780439294843,2001-09-01 00:00:00.000,Scholastic Inc,103053,2751
The Climb (Everest Trilogy),Gordon Korman,9780613584661,2002-07-01 00:00:00.000,Turtleback Books,103053,3005
The Eternal Flame (Merlin  #11),T.A. Barron,9780399242137,2006-10-19 00:00:00.000,Philomel Books,108444,2514
The Eternal Flame (Merlin  #11),David Elliot,9780399242137,2006-10-19 00:00:00.000,Philomel Books,101753,2514
The Ivy Tree,Carolyn Brown,9780803494664,2001-02-01 00:00:00.000,Montlake Romance,101111,2282
Street Magic (The Circle Opens  #2),Tamora Pierce,9780590396431,2006-11-15 00:00:00.000,Scholastic,108462,2747
Wolf-Speaker (Immortals  #2),Tamora Pierce,9781416903444,2005-06-01 00:00:00.000,Simon Pulse,108462,2822
M Is for Mayflower: A Massachusetts Alphabet,Margot Theis Raven,9781585360727,2002-10-01 00:00:00.000,Sleeping Bear Press,105594,2830
M Is for Mayflower: A Massachusetts Alphabet,Jeannie Brett,9781585360727,2002-10-01 00:00:00.000,Sleeping Bear Press,103954,2830
Mayflower Treasure Hunt (A to Z Mysteries: Super Edition  #2),Ron Roy,9780375839375,2007-08-28 00:00:00.000,Random House Books for Young Readers,107677,2632
Mayflower Treasure Hunt (A to Z Mysteries: Super Edition  #2),John Steven Gurney,9780375839375,2007-08-28 00:00:00.000,Random House Books for Young Readers,104432,2632
Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,E.L. Konigsburg,9781416933960,2007-02-27 00:00:00.000,Aladdin Paperbacks,102205,1048
Catherine  Called Birdy,Karen Cushman,9780060739423,2004-06-01 00:00:00.000,HarperTrophy,104737,1905
How to Build a Time Machine,Paul Davies,9780141005348,2002-07-02 00:00:00.000,Penguin,106708,2462
Around the World in 8 1/2 Days (Judy Moody #7),Megan McDonald,9780763628321,2006-07-25 00:00:00.000,Candlewick Press (MA),105959,1345
Around the World in 8 1/2 Days (Judy Moody #7),Peter H. Reynolds,9780763628321,2006-07-25 00:00:00.000,Candlewick Press (MA),106847,1345
Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald,9780763626150,2006-03-14 00:00:00.000,Candlewick Press,105959,1344
Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Peter H. Reynolds,9780763626150,2006-03-14 00:00:00.000,Candlewick Press,106847,1344
Judy Moody Predicts the Future (Judy Moody  #4),Megan McDonald,9780763623432,2005-02-03 00:00:00.000,Candlewick Press,105959,1344
Judy Moody Predicts the Future (Judy Moody  #4),Peter H. Reynolds,9780763623432,2005-02-03 00:00:00.000,Candlewick Press,106847,1344
Judy Moody Declares Independence (Judy Moody #6),Megan McDonald,9780763628000,2010-01-26 00:00:00.000,Candlewick,105959,1343
Judy Moody Declares Independence (Judy Moody #6),Peter H. Reynolds,9780763628000,2010-01-26 00:00:00.000,Candlewick,106847,1343
Judy Moody Saves the World! (Judy Moody #3),Megan McDonald,9780763620875,2004-04-01 00:00:00.000,Candlewick Press,105959,1344
Judy Moody Saves the World! (Judy Moody #3),Peter H. Reynolds,9780763620875,2004-04-01 00:00:00.000,Candlewick Press,106847,1344
Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,9781416909057,2006-02-01 00:00:00.000,Simon  Schuster,105652,2806
Amelia's 6th-Grade Notebook (Amelia's Notebooks  #15),Marissa Moss,9780689870408,2005-07-01 00:00:00.000,Simon  Schuster,105652,2806
Charlotte's Web,E.B. White,9780064410939,2001-10-01 00:00:00.000,HarperCollinsPublishers,102195,1890
Charlotte's Web,Garth Williams,9780064410939,2001-10-01 00:00:00.000,HarperCollinsPublishers,102824,1890
Charlotte's Web,Rosemary Wells,9780064410939,2001-10-01 00:00:00.000,HarperCollinsPublishers,107719,1890
The Runaway Jury,John Grisham,9780385339698,2006-04-25 00:00:00.000,Delta,104317,1530
The Boys Start the War (Boy/Girl Battle  #1),Phyllis Reynolds Naylor,9780440418412,2002-01-08 00:00:00.000,Yearling,106987,3213
Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll,9780451527745,2000-12-01 00:00:00.000,Penguin Group (USA),105230,2490
Alice's Adventures in Wonderland & Through the Looking-Glass,John Tenniel,9780451527745,2000-12-01 00:00:00.000,Penguin Group (USA),104440,2490
Alice's Adventures in Wonderland & Through the Looking-Glass,Martin Gardner,9780451527745,2000-12-01 00:00:00.000,Penguin Group (USA),105778,2490
Alice's Adventures in Wonderland: A Pop-Up Adaptation,Robert Sabuda,9780689847431,2003-10-01 00:00:00.000,Little Simon,107548,2151
Alice's Adventures in Wonderland: A Pop-Up Adaptation,Lewis Carroll,9780689847431,2003-10-01 00:00:00.000,Little Simon,105230,2151
Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,9781593080150,2003-12-15 00:00:00.000,Barnes & Noble Classics,105230,1213
Alice's Adventures in Wonderland and Through the Looking Glass,John Tenniel,9781593080150,2003-12-15 00:00:00.000,Barnes & Noble Classics,104440,1213
Alice's Adventures in Wonderland and Through the Looking Glass,Tan Lin,9781593080150,2003-12-15 00:00:00.000,Barnes & Noble Classics,108463,1213
Alice's Adventures in Wonderland,Lewis Carroll,9780763620493,2003-03-01 00:00:00.000,Candlewick Press,105230,1344
Alice's Adventures in Wonderland,Helen Oxenbury,9780763620493,2003-03-01 00:00:00.000,Candlewick Press,103267,1344
The Black Ice (Harry Bosch  #2; Harry Bosch Universe  #2),Michael Connelly,9780446613446,2003-12-01 00:00:00.000,Vision,106044,3113
Black Ice (Ice  #1),Anne Stuart,9780778321712,2005-04-26 00:00:00.000,Mira Books,100466,2267
A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones,9780765345516,2005-03-01 00:00:00.000,Tor Fantasy,103580,2986
Thus Spoke Zarathustra,Friedrich Nietzsche,9781845882426,2006-12-01 00:00:00.000,Nonsuch Publishing,102766,2354
A World Lit Only by Fire,William Manchester,9780786160440,2007-03-01 00:00:00.000,Blackstone Audiobooks,109085,1269
A World Lit Only by Fire,Barrett Whitener,9780786160440,2007-03-01 00:00:00.000,Blackstone Audiobooks,100676,1269
Skellig (Skellig  #1),David Almond,9780440229087,2001-09-11 00:00:00.000,Laurel Leaf,101704,2106
Skellig: The Play,David Almond,9780340854334,2003-11-13 00:00:00.000,Hodder Children's Books,101704,1970
Because Of Winn Dixie,Kate DiCamillo,9780439250726,2000-03-01 00:00:00.000,Candlewick Press,104773,1344
At the Edge of the World (Crispin  #2),Avi,9780786851522,2006-08-08 00:00:00.000,Little  Brown Books for Young Readers,100616,2144
Poppy,Avi,9780689837180,2005-05-03 00:00:00.000,Scholastic,100616,2747
The Secret School,Avi,9780152046996,2003-08-01 00:00:00.000,HMH Books for Young Readers,100616,1815
The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1),Anne Mazer,9781417629756,2004-06-01 00:00:00.000,Turtleback Books,100455,3005
Nicomachean Ethics,Aristotle,9781585100354,2002-01-01 00:00:00.000,Focus,100545,1709
Nicomachean Ethics,Joe Sachs,9781585100354,2002-01-01 00:00:00.000,Focus,104184,1709
Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harold Bloom,9780791077641,2004-06-30 00:00:00.000,Chelsea House Publications,103192,1380
Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harper Lee,9780791077641,2004-06-30 00:00:00.000,Chelsea House Publications,103204,1380
His Dark Materials,Nicholas Wright,9781854597687,2004-04-01 00:00:00.000,Nick Hern Books,106443,2347
His Dark Materials,Philip Pullman,9781854597687,2004-04-01 00:00:00.000,Nick Hern Books,106960,2347
His Dark Materials: New Edition,Nicholas Wright,9781854598318,2005-04-01 00:00:00.000,Nick Hern Books,106443,2347
His Dark Materials: New Edition,Philip Pullman,9781854598318,2005-04-01 00:00:00.000,Nick Hern Books,106960,2347
His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass),Philip Pullman,9780439994347,2001-11-16 00:00:00.000,Hippo,106960,1963
Nine Horses,Billy Collins,9780375755200,2003-10-14 00:00:00.000,Random House Trade,100822,2641
The Sorority: Samantha (Sorority Trilogy  #3),Tamara Thorne,9780786015412,2003-08-01 00:00:00.000,Pinnacle,108461,2532
Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce,9780439968089,2004-09-17 00:00:00.000,Scholastic Press,108462,2755
Trickster's Choice (Daughter of the Lioness  #1),Tamora Pierce,9780307283795,2005-12-13 00:00:00.000,Listening Library,108462,2137
Trickster's Choice (Daughter of the Lioness  #1),Trini Alvarado,9780307283795,2005-12-13 00:00:00.000,Listening Library,108770,2137
Video Girl Ai  Vol. 15: Len's Story,Masakazu Katsura,9781421502953,2006-04-04 00:00:00.000,Viz Media,105875,3067
Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,9780805081244,2006-07-25 00:00:00.000,St. Martin's Press,100654,2863
For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich,9781400078004,2005-01-04 00:00:00.000,Anchor,100654,1087
For Her Own Good: Two Centuries of the Experts' Advice to Women,Deirdre English,9781400078004,2005-01-04 00:00:00.000,Anchor,101929,1087
Peony in Love,Lisa See,9781400064663,2007-06-26 00:00:00.000,Random House,105297,2624
See How She Dies,Lisa Jackson,9780821776056,2004-08-01 00:00:00.000,Zebra Books,105288,3224
Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,9780743284882,2006-09-05 00:00:00.000,Scribner Book Company,101402,2761
Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,9780743406567,2002-05-01 00:00:00.000,Scribner,101402,2760
i am 8-bit: Art Inspired by Classic Videogames of the '80s,Jon M. Gibson,9780811853194,2006-03-30 00:00:00.000,Chronicle Books,104480,1392
i am 8-bit: Art Inspired by Classic Videogames of the '80s,Chuck Klosterman,9780811853194,2006-03-30 00:00:00.000,Chronicle Books,101402,1392
How to be Idle,Tom Hodgkinson,9780060779689,2005-05-10 00:00:00.000,HarperCollins,108697,1907
The Stuffed Owl: An Anthology of Bad Verse,D.B. Wyndham-Lewis,9781590170380,2003-04-30 00:00:00.000,NYRB Classics,101536,2303
The Stuffed Owl: An Anthology of Bad Verse,Charles  Lee,9781590170380,2003-04-30 00:00:00.000,NYRB Classics,101180,2303
The Stuffed Owl: An Anthology of Bad Verse,Billy Collins,9781590170380,2003-04-30 00:00:00.000,NYRB Classics,100822,2303
The Stuffed Owl: An Anthology of Bad Verse,Max Beerbohm,9781590170380,2003-04-30 00:00:00.000,NYRB Classics,105931,2303
The Pythons Autobiography by The Pythons,Graham Chapman,9780312311452,2005-11-15 00:00:00.000,St. Martin's Griffin,103067,2859
The Pythons Autobiography by The Pythons,John Cleese,9780312311452,2005-11-15 00:00:00.000,St. Martin's Griffin,104267,2859
The Pythons Autobiography by The Pythons,Terry Gilliam,9780312311452,2005-11-15 00:00:00.000,St. Martin's Griffin,108515,2859
The Pythons Autobiography by The Pythons,Eric Idle,9780312311452,2005-11-15 00:00:00.000,St. Martin's Griffin,102506,2859
The Pythons Autobiography by The Pythons,Terry Jones,9780312311452,2005-11-15 00:00:00.000,St. Martin's Griffin,108518,2859
The Pythons Autobiography by The Pythons,Michael Palin,9780312311452,2005-11-15 00:00:00.000,St. Martin's Griffin,106141,2859
The Pythons Autobiography by The Pythons,Bob McCabe,9780312311452,2005-11-15 00:00:00.000,St. Martin's Griffin,100850,2859
The Gangs of New York,Herbert Asbury,9781560252757,2001-10-30 00:00:00.000,Basic Books,103307,1219
The Gangs of New York,Jorge Luis Borges,9781560252757,2001-10-30 00:00:00.000,Basic Books,104534,1219
All Around the Town,Herbert Asbury,9781560255215,2003-10-24 00:00:00.000,Basic Books,103307,1219
The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,Mark Twain,9780451528643,2002-12-03 00:00:00.000,Signet Classics,105740,2798
The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,Shelly Fisher Fishkin,9780451528643,2002-12-03 00:00:00.000,Signet Classics,108037,2798
The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Mark Twain,9781402714603,2004-10-01 00:00:00.000,Sterling,105740,2879
The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Scott McKowen,9781402714603,2004-10-01 00:00:00.000,Sterling,107947,2879
The Short Stories  Vol 3,Ernest Hemingway,9780743527293,2003-03-01 00:00:00.000,Simon  Schuster Audio,102550,2807
The Short Stories  Vol 3,Stacy Keach,9780743527293,2003-03-01 00:00:00.000,Simon  Schuster Audio,108127,2807
Selections from the Oakland Tribune Archives (Images of America: California),Annalee Allen,9780738546780,2006-10-30 00:00:00.000,Arcadia Publishing (SC),100439,1104
Sebastopol (Images of America: California),Western Sonoma County Historical Society,9780738528526,2003-09-21 00:00:00.000,Arcadia Publishing (SC),108998,1104
Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),Library Company of Philadelphia,9780738544922,2006-10-23 00:00:00.000,Arcadia Publishing (SC),105239,1104
Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Jacqueline Ann,9780738519388,2002-03-05 00:00:00.000,Arcadia Publishing,103619,1103
Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Sheila Z.,9780738519388,2002-03-05 00:00:00.000,Arcadia Publishing,108029,1103
The Writer of Modern Life: Essays on Charles Baudelaire,Walter Benjamin,9780674022874,2006-11-01 00:00:00.000,Belknap Press,108925,1233
The Writer of Modern Life: Essays on Charles Baudelaire,Michael W. Jennings,9780674022874,2006-11-01 00:00:00.000,Belknap Press,106176,1233
The Writer of Modern Life: Essays on Charles Baudelaire,Rodney Livingstone,9780674022874,2006-11-01 00:00:00.000,Belknap Press,107624,1233
The Writer of Modern Life: Essays on Charles Baudelaire,Edmund F.N. Jephcott,9780674022874,2006-11-01 00:00:00.000,Belknap Press,102243,1233
The Writer of Modern Life: Essays on Charles Baudelaire,Harry Zohn,9780674022874,2006-11-01 00:00:00.000,Belknap Press,103225,1233
The Writer of Modern Life: Essays on Charles Baudelaire,Howard Eiland,9780674022874,2006-11-01 00:00:00.000,Belknap Press,103374,1233
On Wine and Hashish,Charles Baudelaire,9781843910176,2002-09-01 00:00:00.000,Hesperus Press,101186,1953
On Wine and Hashish,Andrew Brown,9781843910176,2002-09-01 00:00:00.000,Hesperus Press,100326,1953
On Wine and Hashish,Margaret Drabble,9781843910176,2002-09-01 00:00:00.000,Hesperus Press,105559,1953
Candide,Voltaire,9782038717006,2007-05-01 00:00:00.000,Larousse Kingfisher Chambers,108889,2103
Candide,Larousse,9782038717006,2007-05-01 00:00:00.000,Larousse Kingfisher Chambers,105040,2103
Rob Roy MacGregor,Nigel Tranter,9781897784310,2012-09-01 00:00:00.000,Neil Wilson Publishing,106479,2315
Rob Roy,Walter Scott,9780543899408,2000-11-16 00:00:00.000,Adamant Media Corporation,108950,1036
From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),Walter Scott,9781581821291,2000-10-20 00:00:00.000,Cumberland House Publishing,108950,1472
From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),George Grant,9781581821291,2000-10-20 00:00:00.000,Cumberland House Publishing,102921,1472
D'Aulaires' Book of Norse Myths,Ingri d'Aulaire,9781590171257,2005-05-31 00:00:00.000,New York Review of Books,103476,2341
D'Aulaires' Book of Norse Myths,Edgar Parin d'Aulaire,9781590171257,2005-05-31 00:00:00.000,New York Review of Books,102232,2341
D'Aulaires' Book of Norse Myths,Michael Chabon,9781590171257,2005-05-31 00:00:00.000,New York Review of Books,106041,2341
Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions,Galina Krasskova,9781564147912,2005-05-15 00:00:00.000,New Page Books,102812,2331
Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions,Swain Wódening,9781564147912,2005-05-15 00:00:00.000,New Page Books,108422,2331
The Tristan Betrayal,Robert Ludlum,9780312990688,2004-10-17 00:00:00.000,St. Martin's Paperbacks,107513,2862
Isolde  Queen of the Western Isle (Tristan and Isolde  #1),Rosalind Miles,9781400047864,2003-06-24 00:00:00.000,Broadway Books,107705,1324
The Ultimate Guide to Anal Sex for Women,Tristan Taormino,9781573442213,2006-01-27 00:00:00.000,Cleis Press,108771,1410
Oh  The Places You’ll Go!,Dr. Seuss,9780007158522,2003-05-06 00:00:00.000,HarperCollinsChildren’sBooks,102167,1889
Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),Emily Jenkins,9780375836046,2006-09-12 00:00:00.000,Schwartz & Wade Books,102461,2758
Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1),Paul O. Zelinsky,9780375836046,2006-09-12 00:00:00.000,Schwartz & Wade Books,106742,2758
The Dance of the Dissident Daughter,Sue Monk Kidd,9780060645892,2002-08-20 00:00:00.000,HarperOne,108343,1894
Talk Talk,T. Coraghessan Boyle,9780670037704,2006-07-06 00:00:00.000,Viking Books,108442,3088
American Writers  Supplement VIII,Jay Parini,9780684806372,2001-05-01 00:00:00.000,Gale Cengage,103894,1745
American Writers  Supplement VIII,August Wilson,9780684806372,2001-05-01 00:00:00.000,Gale Cengage,100609,1745
So Yesterday,Scott Westerfeld,9781595140326,2005-09-08 00:00:00.000,Razorbill,107955,2653
Specials (Uglies  #3),Scott Westerfeld,9780689865404,2006-05-09 00:00:00.000,Simon Pulse,107955,2822
Touching Darkness (Midnighters  #2),Scott Westerfeld,9780060519568,2006-03-01 00:00:00.000,Harper Teen,107955,1876
